"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/t017849k/Foliage/Birch2/M_Birch2.M_Birch2","0","0","46","1","0.000000","0","0"
"/Game/t017849k/Foliage/Birch1/M_Birch1.M_Birch1","0","0","46","1","0.000000","0","0"
"/Game/Prototype_RemoveBefoehanding/HoverBG_Mat.HoverBG_Mat","0","0","14","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/WoodBridge_BaseColor_Mat.WoodBridge_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/propLamppost_BaseColor_Mat.propLamppost_BaseColor_Mat","0","0","14","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/propLamppost_BaseColorLight_Mat.propLamppost_BaseColorLight_Mat","0","0","43","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/propCrate_BaseColor_Mat.propCrate_BaseColor_Mat","0","0","14","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/propBarrel_BaseColor_Mat.propBarrel_BaseColor_Mat","0","0","14","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/fenceWood_BaseColor_Mat.fenceWood_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/fenceStonewall_BaseColor_Mat.fenceStonewall_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Mat/fenceStonewallPost_BaseColor_Mat.fenceStonewallPost_BaseColor_Mat","0","0","23","1","0.000000","0","0"
"/Game/Blueprints/TowerPlacing/Materials/ResTest_Mat.ResTest_Mat","0","0","24","1","0.000000","0","0"
"/Game/Blueprints/TowerPlacing/Materials/RangeOutline_Mat.RangeOutline_Mat","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/Game/ConnorMinns/Assets/Terrain/Mat/M_WallDirtBlend.M_WallDirtBlend","0","0","28","1","0.000000","0","0"
"/SideFX_Labs/Materials/Templates/M_TemplatePyro_Advanced.M_TemplatePyro_Advanced","0","0","24","1","0.000000","0","0"
"/Game/t017849k/StaticMeshes/M_PropMaster.M_PropMaster","0","0","46","1","0.000000","0","0"
"/Game/t017849k/Particles/Seed/M_SeedsDancing.M_SeedsDancing","0","0","72","1","0.000000","0","0"
"/Game/t017849k/Materials/Shaders/M_ToonShader.M_ToonShader","0","0","6","1","0.000000","0","0"
"/Game/t017849k/Foliage/Flowers/M_Flowers.M_Flowers","0","0","62","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/t017849k/StaticMeshes/M_Crystal.M_Crystal","0","0","48","1","0.000000","0","0"
"/Game/t017849k/Particles/Birds/M_Bird.M_Bird","0","0","77","1","0.000000","0","0"
"/Game/t017849k/Foliage/Grass/M_Grass.M_Grass","0","0","58","1","0.000000","0","0"
"/Game/t017849k/UI/M_PlantZone.M_PlantZone","0","0","29","1","0.000000","0","0"
"/Game/t017849k/StaticMeshes/M_Dark.M_Dark","0","0","14","1","0.000000","0","0"
"/Game/t017849k/Particles/GlowBugs/M_GlowBugs.M_GlowBugs","0","0","120","1","0.000000","0","0"
"/Game/t017849k/Particles/GlowBugs/M_Dust.M_Dust","0","0","120","1","0.000000","0","0"
"/Game/t017849k/Foliage/M_TreeMaster.M_TreeMaster","0","0","88","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","0","120","2","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","96","3","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","92","4","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/Game/t017849k/Materials/LandscapeMaterial/M_Landscape.M_Landscape","0","703","25","13","577.394409","56","7797"
